obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
50,1743790068,7492.4,20250404 13:07:48,13:07:48,5,TT24_206_mai_purpleblue,albert,1743790060,7.09E-05,0.070935305,2.024163296,1197.479097,270.204462,24.44678602,108.3420867,0.003584704,2.755827848,0.003582116,0.002239055,83.28632357,25.5337324,25.5337324,3.282274797,48.28683981,1.538359864,3.18587812,1.743914933,-3.128246932,-74.44235715,-5.73014953,-0.014430041,0,0,1,0,47941,467.2573548,383.8519358,0.82150004,0.178245078,6,0.5,0: Broadleaf,2,1743790060,1197.479097,1200.01,17.00312258,16.91944839,1197.547097,16.91912258,500.0049355,90.37513871,0.099999423,25.03268065,25.00508065,999.9,0,0,10003.87129,0,167.2126774,-2.597519032,1218.125806,1220.662581,0.08505421,1200.01,16.91944839,1.536783548,1.529095806,13.33911935,13.26224516,300.0446774,0.899997097,0.100002877,0,2.052164516,0,822.6809677,2535.033871,37.65093548,41.63890323,39.20941935,41.56225806,37.93312903,270.0383871,30.00516129,0,1743790071,0,1743790089,13:08:08,1743790089,1743790084,50,0.064,0,-0.068,0.084,1200,17,0.94,0.17,-2.61469175,0.370984278,0.067076772,1,2.032902941,-0.193064932,0.177101577,-1,0.085490702,-0.008130917,0.001127506,1,2,2,2-Feb,3.13008,2.77791,0.175807,0.177171,0.0845969,0.0846342,24912.9,24084.7,30758.2,29512.3,38863.6,35525.3,47047.3,43823.2,1.8522,1.9253,0.0555515,0,24.0935,999.9,38.7,28.4,16.6352,64.3353,18.9383,1,-0.0612297,0.243186,20.2621,5.23781,11.968,4.97195,3.291,9999,9999,9999,999.9,4.97275,1.87648,1.87454,1.8774,1.87417,1.87776,1.87485,1.87601,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.068,0.084,-0.611504742,0.00067337,-5.61E-07,2.77E-10,-0.059990706,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.5,2.55127,2.50732,1.39893,2.35107,1.44897,2.55981,33.3335,14.9901,18,474.744,490.197,23.7317,26.2,30.0003,25.9143,25.9731,51.0684,-30,-30,23.7289,1200,0,101.678,100.829,NA
51,1743790173,7597.4,20250404 13:09:33,13:09:33,5,TT24_206_mai_purpleblue,albert,1743790165,6.55E-05,0.06554399,2.287450986,1497.136,366.0245846,33.11102298,135.4327184,0.003323964,2.754435794,0.003321737,0.002076286,83.14348434,25.50722369,25.50722369,3.277111716,48.40673894,1.539667708,3.180688768,1.737444008,-2.89048994,-74.52928447,-5.738185682,-0.014475756,0,0,1,0,48158,466.4567667,383.1941809,0.821499887,0.178244781,6,0.5,0: Broadleaf,2,1743790165,1497.136,1499.998667,17.0202,16.94288667,1496.53,16.9362,500.0049667,90.36119,0.10000953,25.00533333,24.98646333,999.9,0,0,9997.174,0,166.4749667,-3.336715,1522.579333,1525.851333,0.079255163,1499.998667,16.94288667,1.538141,1.530978,13.35266667,13.28111667,299.9818,0.9000022,0.09999777,0,2.06007,0,842.4774667,2534.506333,36.3601,38.69973333,37.42896667,37.58726667,36.16026667,269.9836667,29.99566667,0,1743790176,0,1743790190,13:09:50,1743790190,1743790189,51,0.471,0,0.606,0.084,1500,17,0.46,0.12,-3.36177675,0.404519887,0.074211296,1,2.038170588,0.375104661,0.170905983,-1,0.079724833,-0.010839153,0.001201078,1,2,2,2-Feb,3.12999,2.77787,0.201148,0.202755,0.0846449,0.084698,24144.6,23334.6,30755.1,29510.7,38859.8,35522.8,47043,43820.9,1.85245,1.9257,0.0539236,0,24.1077,999.9,38.6,28.4,16.5952,64.2153,18.9223,1,-0.0602134,0.154368,20.2623,5.2393,11.9685,4.973,3.291,9999,9999,9999,999.9,4.97273,1.87649,1.87454,1.87742,1.87411,1.87775,1.87485,1.87601,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.606,0.084,-0.546419929,0.00067337,-5.61E-07,2.77E-10,-0.059708874,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.4,1.5,3.04321,2.50732,1.39893,2.35107,1.44897,2.54028,33.3559,14.9638,18,474.98,490.598,23.7577,26.2155,30.0001,25.9294,25.9884,60.8975,-30,-30,23.7683,1500,0,101.668,100.824,NA
53,1743791189,8613.4,20250404 13:26:29,13:26:29,5,6886_mai_redblue,albert,1743791181,0.000123567,0.123567117,0.719575436,399.0725484,206.314399,18.66004056,36.09399041,0.006290167,2.754687888,0.006282198,0.003927089,82.6383489,25.547493,25.547493,3.284957739,48.67029489,1.55354966,3.191987357,1.731408079,-5.449309868,-71.68125863,-5.521173275,-0.013392872,0,0,1,0,48019,463.6209032,380.8646969,0.821500269,0.17824552,6,0.5,0: Broadleaf,2,1743791181,399.0725484,399.9952258,17.17679355,17.03105806,399.4555484,17.09379355,499.9933871,90.34475161,0.09993209,25.06482581,25.00699032,999.9,0,0,10000.48548,0,163.6102903,-0.898651032,406.072871,406.9256129,0.148699484,399.9952258,17.03105806,1.552102581,1.538668065,13.49132258,13.35791935,300.0106129,0.899990516,0.10000969,0,2.059619355,0,376.0115806,2534.740968,36.57841935,41.48374194,38.8626129,41.50580645,37.66706452,270.0070968,30.00677419,0,1743791192,0,1743791206,13:26:46,1743791205,1743791206,53,-0.024,-0.001,-0.383,0.083,400,17,0.25,0.19,-0.906070675,0.244460522,0.037060767,1,2.059314706,-0.371610382,0.176260808,-1,0.148910675,-0.005406293,0.000750584,1,2,2,2-Feb,3.12997,2.77787,0.0829832,0.0834939,0.0851866,0.0849923,27710.5,26819.1,30749.6,29504.4,38823.3,35495,47037.5,43811.1,1.85117,1.92,0.0526682,0,24.1442,999.9,38.3,28.7,16.7562,64.0754,18.8822,1,-0.0570884,0.170515,20.2637,5.2402,11.968,4.97345,3.291,9999,9999,9999,999.9,4.97275,1.87653,1.87461,1.87744,1.87423,1.87779,1.87487,1.87603,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.383,0.083,-0.556088616,0.00067337,-5.61E-07,2.77E-10,-0.062340465,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,14.8,14.9,1.06323,2.50732,1.39893,2.34985,1.44897,2.47803,33.6705,14.815,18,474.654,487.29,23.9211,26.2487,30.0001,25.9821,26.0431,21.3108,-30,-30,23.9186,400,0,101.653,100.801,NA
54,1743791280,8704.4,20250404 13:28:00,13:28:00,5,6886_mai_redblue,albert,1743791272,0.000126245,0.126244633,0.44757168,299.4141935,180.2131193,16.30119193,27.0835345,0.006421106,2.754513141,0.006412802,0.004008746,82.63769682,25.55532116,25.55532116,3.286484873,48.64066656,1.553394699,3.193613099,1.733090174,-5.567388301,-71.57023682,-5.513425552,-0.013353855,0,0,1,0,48017,463.6185484,380.862642,0.82150001,0.178245019,6,0.5,0: Broadleaf,2,1743791272,299.4141935,299.9966452,17.17310645,17.0242129,299.8471935,17.08910645,499.9946129,90.3550871,0.0999918,25.07337097,25.0083871,999.9,0,0,9998.307097,0,163.6133226,-0.570526,304.6585161,305.1922581,0.150210677,299.9966452,17.0242129,1.551796774,1.538225161,13.4882871,13.3535,300.0052258,0.90000071,0.099999581,0,2.029019355,0,375.0351935,2534.703871,37.22551613,41.78990323,39.23551613,41.94935484,38.06422581,270.003871,30.00064516,0,1743791283,0,1743791297,13:28:17,1743791296,1743791297,54,-0.012,0.001,-0.433,0.084,300,17,0.22,0.08,-0.5494155,-0.489146094,0.05185722,1,2.068332353,-0.345257452,0.155426629,-1,0.1503699,-0.004667257,0.000980685,1,2,2,2-Feb,3.12994,2.77787,0.0662228,0.0665621,0.0851784,0.0849694,28216.4,27313.8,30749,29503.6,38821.9,35493.9,47036.9,43810,1.85102,1.91945,0.0534505,0,24.1361,999.9,38.3,28.7,16.7538,64.0654,19.1306,1,-0.0565066,0.191032,20.2616,5.23526,11.968,4.9733,3.291,9999,9999,9999,999.9,4.97275,1.87652,1.87454,1.87742,1.87416,1.87775,1.87485,1.87599,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.433,0.084,-0.579976699,0.00067337,-5.61E-07,2.77E-10,-0.062910233,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.848389,2.51465,1.39893,2.34985,1.44897,2.58545,33.693,14.7975,18,474.604,486.964,23.9127,26.2532,30.0001,25.9865,26.0475,17.0302,-30,-30,23.9051,300,0,101.652,100.799,NA
55,1743791371,8795.5,20250404 13:29:31,13:29:31,5,6886_mai_redblue,albert,1743791363,0.000126994,0.126993867,0.167411866,199.7528387,152.7900096,13.82087191,18.06897195,0.006473525,2.754726241,0.006465085,0.004041436,82.63912594,25.53546341,25.53546341,3.282612191,48.69354544,1.55326522,3.189879082,1.729346971,-5.60042953,-71.54228431,-5.50975169,-0.013339599,0,0,1,0,48123,463.6261613,380.8689334,0.82150009,0.178245174,6,0.5,0: Broadleaf,2,1743791363,199.7528387,199.9841613,17.17137742,17.02160968,200.2938387,17.08937742,500.0270645,90.35661935,0.100027316,25.05373871,24.98955484,999.9,0,0,9999.399032,0,163.6100968,-0.168308839,203.3077742,203.4472581,0.153833742,199.9841613,17.02160968,1.551915161,1.538014516,13.48946452,13.3514129,300.0160645,0.899998355,0.10000151,0,1.986851613,0,367.3441613,2534.793548,36.36658065,39.03603226,37.7033871,38.07032258,36.49567742,270.013871,30.00354839,0,1743791374,0,1743791388,13:29:48,1743791387,1743791388,55,-0.063,-0.001,-0.541,0.082,200,17,0.3,0.17,-0.1462055,-0.362494341,0.047401313,1,1.996088235,0.103715817,0.220829025,-1,0.1537933,0.001319482,0.000410856,1,2,2,2-Feb,3.12996,2.77769,0.0471132,0.0472482,0.0851765,0.0849663,28793.9,27878.2,30749,29502.7,38820.2,35491.5,47036.4,43808.6,1.85095,1.9189,0.0515878,0,24.1361,999.9,38.3,28.7,16.7507,63.8727,18.8942,1,-0.0560798,0.109477,20.2618,5.23945,11.968,4.9722,3.291,9999,9999,9999,999.9,4.97275,1.87653,1.87455,1.87744,1.87421,1.87777,1.87486,1.876,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.541,0.082,-0.592566473,0.00067337,-5.61E-07,2.77E-10,-0.062175983,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.625,2.52563,1.39893,2.34985,1.44897,2.56958,33.7155,14.78,18,474.598,486.637,23.916,26.2598,30.0001,25.9917,26.0519,12.5594,-30,-30,23.9247,200,0,101.651,100.796,NA
56,1743791465,8889.5,20250404 13:31:05,13:31:05,5,6886_mai_redblue,albert,1743791457,0.000128424,0.128424367,-0.055017099,100.0380645,110.1557994,9.964631587,9.049386985,0.006573364,2.754672685,0.006564662,0.004103694,82.63482584,25.50066908,25.50066908,3.275836172,48.79823549,1.553417015,3.183346691,1.722419158,-5.663514572,-71.48137302,-5.503252576,-0.013314328,0,0,1,0,48136,463.6029677,380.8497939,0.821499905,0.178244816,6,0.5,0: Broadleaf,2,1743791457,100.0380645,99.98746129,17.17252581,17.02106452,100.5740645,17.09052581,500.0049677,90.35943871,0.09999819,25.01934516,24.98132581,999.9,0,0,9998.77,0,163.616871,-0.006478587,101.7281935,101.719,0.154120129,99.98746129,17.02106452,1.55194,1.538013871,13.4897129,13.35139355,299.9860968,0.900008806,0.099991019,0,2.077909677,0,359.5163548,2534.548387,35.53187097,38.54806452,36.89483871,37.33845161,35.80419355,269.99,29.99677419,0,1743791468,0,1743791482,13:31:22,1743791477,1743791482,56,0.057,0,-0.536,0.082,100,17,0.14,0.08,0.009852781,-0.392858385,0.044042326,1,2.094420588,-0.237975552,0.187320455,-1,0.1537847,0.006062994,0.000830068,1,2,2,2-Feb,3.12986,2.77786,0.0250193,0.0249768,0.0851842,0.0849639,29460.7,28528.2,30748.1,29500.9,38817.5,35487.8,47035.6,43805.9,1.8507,1.9184,0.0507385,0,24.1611,999.9,38.3,28.8,16.8498,63.9527,18.8982,1,-0.056189,-0.0502151,20.2638,5.2411,11.9682,4.9736,3.291,9999,9999,9999,999.9,4.97275,1.87652,1.87455,1.87744,1.8742,1.87777,1.87485,1.87598,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.536,0.082,-0.655427115,0.00067337,-5.61E-07,2.77E-10,-0.063606642,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,0.391846,2.54272,1.39893,2.34985,1.44897,2.57202,33.7381,14.7712,18,474.504,486.363,24.1186,26.2664,30,25.9975,26.0584,7.8837,-30,-30,24.1237,100,0,101.649,100.789,NA
57,1743791548,8972.5,20250404 13:32:28,13:32:28,5,6886_mai_redblue,albert,1743791540,0.000126144,0.126143995,-0.20220199,50.23255806,98.13176789,8.877216492,4.544148164,0.006448844,2.75469973,0.006440469,0.004026045,82.6400472,25.50833022,25.50833022,3.27732709,48.75919537,1.552822628,3.184676482,1.724504462,-5.562950199,-71.57930368,-5.511144542,-0.01335122,0,0,1,0,47932,463.6315484,380.8733387,0.821500047,0.17824509,6,0.5,0: Broadleaf,2,1743791540,50.23255806,49.99750968,17.16542903,17.01664839,50.88755806,17.08442903,499.9790645,90.36220323,0.100005732,25.02635161,24.98785806,999.9,0,0,9998.624194,0,163.6427419,0.324219677,51.20081935,50.86302258,0.152696452,49.99750968,17.01664839,1.551460645,1.537662581,13.48494839,13.34789355,299.9888065,0.899994194,0.100005597,0,2.1028,0,359.0560645,2534.560645,35.62470968,39.89293548,37.6066129,38.99364516,36.4613871,269.9877419,29.99967742,0,1743791551,0,1743791565,13:32:45,1743791563,1743791565,57,-0.089,-0.001,-0.655,0.081,50,17,0.19,0.17,0.347836275,-0.437932874,0.062248698,1,2.093135294,-0.277833461,0.199207555,-1,0.152587475,0.004444919,0.000924603,1,2,2,2-Feb,3.13002,2.77787,0.0128953,0.0127248,0.0851684,0.0849522,29827.7,28886.6,30748.7,29500.7,38817.9,35487.5,47036.3,43805.9,1.8508,1.91798,0.0499561,0,24.167,999.9,38.2,28.8,16.8061,64.3227,19.0905,1,-0.0560874,0.0115005,20.2639,5.24005,11.9686,4.9734,3.291,9999,9999,9999,999.9,4.97275,1.87653,1.87455,1.87744,1.87421,1.87781,1.87485,1.87601,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.655,0.081,-0.598681249,0.00067337,-5.61E-07,2.77E-10,-0.063247581,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.1,0.274658,2.58179,1.39893,2.34985,1.44897,2.44385,33.7381,14.7449,18,474.572,486.102,24.0584,26.2686,29.9999,25.9997,26.0607,5.53047,-30,-30,24.0705,50,0,101.651,100.789,NA
58,1743791651,9075.5,20250404 13:34:11,13:34:11,5,6886_mai_redblue,albert,1743791643,0.000127432,0.127432445,0.858515425,398.9039032,178.7135526,16.16766345,36.08760477,0.006513097,2.755211802,0.006504556,0.004066114,82.62592246,25.5314856,25.5314856,3.281836914,48.81744065,1.556874291,3.189176389,1.724962623,-5.619770844,-71.51315045,-5.506324858,-0.0133237,0,0,1,0,48044,463.5526774,380.8085118,0.821499973,0.178244947,6,0.5,0: Broadleaf,2,1743791643,398.9039032,399.9950968,17.20932258,17.05903871,399.2939032,17.12632258,500.0114194,90.36693226,0.09998089,25.05004194,25.00374839,999.9,0,0,10001.13226,0,163.5469677,-1.191827419,405.787129,406.9369677,0.151650129,399.9950968,17.05903871,1.555277097,1.541574516,13.52269677,13.38686129,300.0057097,0.900001935,0.099998068,0,2.034770968,0,361.8842258,2534.70871,35.89687097,40.776,38.2416129,40.38474194,37.05,270.0054839,30,0,1743791654,0,1743791668,13:34:28,1743791668,1743791668,58,0.1,0.001,-0.39,0.083,400,17,0.25,0.14,-1.22006175,0.421518687,0.06117005,1,2.028820588,0.631613447,0.155735632,-1,0.151307275,0.008891471,0.001053867,1,2,2,2-Feb,3.12993,2.77783,0.0829725,0.0835163,0.0853214,0.0851099,27710.2,26814.6,30749,29500.3,38817.3,35485.6,47037.3,43805.2,1.8509,1.91933,0.0522435,0,24.1523,999.9,38.2,28.8,16.8048,64.0727,18.8622,1,-0.0559807,0.0462309,20.2636,5.23676,11.968,4.9734,3.291,9999,9999,9999,999.9,4.97276,1.87654,1.8746,1.87744,1.87424,1.87786,1.87488,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.39,0.083,-0.687669814,0.00067337,-5.61E-07,2.77E-10,-0.064489088,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.5,1.4,1.06323,2.5293,1.39893,2.34985,1.44897,2.55005,33.7381,14.7449,18,474.625,486.996,24.0839,26.2686,30,25.9997,26.0607,21.3216,-30,-30,24.0819,400,0,101.652,100.788,NA
59,1743791729,9153.5,20250404 13:35:29,13:35:29,5,6886_mai_redblue,albert,1743791721,0.000129002,0.129001805,0.772650451,398.999871,201.6328833,18.24222544,36.09850475,0.006585206,2.756057571,0.006576477,0.004111082,82.62078223,25.54616874,25.54616874,3.284699461,48.7930726,1.557515713,3.192083691,1.727183749,-5.688979598,-71.44488474,-5.500209359,-0.013291459,0,0,1,0,48114,463.5236452,380.7846797,0.821500011,0.178245022,6,0.5,0: Broadleaf,2,1743791721,398.999871,399.9888065,17.21535484,17.06321935,399.379871,17.13035484,500.0056129,90.37250968,0.099962568,25.06533226,25.0039,999.9,0,0,10005.52258,0,163.5719355,-0.999140032,405.9790968,406.9324516,0.153078226,399.9888065,17.06321935,1.555879677,1.542047097,13.52865161,13.39157097,299.9517097,0.900002065,0.099997929,0,2.0666,0,364.0131935,2534.253548,36.2296129,41.22154839,38.59654839,41.08848387,37.44119355,269.9570968,29.99548387,0,1743791732,0,1743791753,13:35:53,1743791753,1743791749,59,0.01,0.001,-0.38,0.085,400,17,0.42,0.19,-1.011610049,0.25382653,0.046466582,1,2.052861765,0.211958751,0.180485737,-1,0.152854122,0.004650606,0.000953718,1,2,2,2-Feb,3.12995,2.77783,0.0829849,0.0835231,0.0853355,0.0851251,27710.4,26814.6,30749.7,29500.5,38817.3,35485.1,47038,43805.2,1.85075,1.91933,0.0517033,0,24.1544,999.9,38.2,28.8,16.8026,63.8627,18.8341,1,-0.0558537,0.142225,20.2637,5.23616,11.968,4.9722,3.291,9999,9999,9999,999.9,4.97275,1.87653,1.87458,1.87744,1.87421,1.87784,1.87488,1.87604,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.38,0.085,-0.587265929,0.00067337,-5.61E-07,2.77E-10,-0.062991716,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1,1,1.06323,2.52808,1.39893,2.34985,1.44897,2.5415,33.7606,14.7274,18,474.545,486.996,23.9456,26.2664,30.0001,25.9997,26.0607,21.3163,-30,-30,23.9423,400,0,101.654,100.788,NA
60,1743791828,9252.5,20250404 13:37:08,13:37:08,5,6886_mai_redblue,albert,1743791820,0.000127922,0.127922052,1.287641554,598.3718387,269.0730333,24.3457371,54.14070407,0.006533346,2.754583325,0.00652475,0.00407874,82.62481889,25.55284474,25.55284474,3.2860017,48.83996956,1.559580989,3.19324726,1.726420711,-5.641362514,-71.48981153,-5.506967837,-0.013322993,0,0,1,0,48042,463.5459032,380.8030006,0.821500089,0.178245171,6,0.5,0: Broadleaf,2,1743791820,598.3718387,600.008871,17.23674194,17.08588065,598.7108387,17.15274194,499.9974194,90.38,0.100033597,25.07144839,25.00505484,999.9,0,0,9995.966452,0,163.561,-1.613899355,608.8925806,610.4388065,0.154455226,600.008871,17.08588065,1.558181613,1.544221935,13.55134839,13.41319355,299.9849032,0.899987613,0.100012639,0,1.993487097,0,375.0186129,2534.520323,36.79206452,41.62693548,39.01193548,41.7296129,37.84854839,269.9822581,30,0,1743791831,0,1743791849,13:37:28,1743791849,1743791845,60,-0.024,-0.002,-0.339,0.084,600,17,0.45,0.22,-1.640549,0.421035647,0.05533686,1,2.012467647,0.107830405,0.208070466,-1,0.154733725,-0.005519786,0.000610095,1,2,2,2-Feb,3.13,2.77777,0.111543,0.112359,0.0854267,0.0852183,26847.5,25969.9,30749.8,29499.3,38815.5,35482,47038,43803.5,1.85115,1.91968,0.052467,0,24.1463,999.9,38.1,28.9,16.8571,63.9827,18.9383,1,-0.0557165,0.190841,20.2635,5.23885,11.9682,4.9726,3.291,9999,9999,9999,999.9,4.97276,1.87653,1.87455,1.87744,1.8742,1.87785,1.87488,1.87604,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.339,0.084,-0.57729186,0.00067337,-5.61E-07,2.77E-10,-0.061725314,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.3,1.46729,2.52686,1.39893,2.34985,1.44897,2.55859,33.7832,14.7099,18,474.759,487.228,23.8787,26.2664,30.0001,25.9997,26.0607,29.3749,-30,-30,23.8727,600,0,101.654,100.784,NA
61,1743791923,9347.5,20250404 13:38:43,13:38:43,5,6886_mai_redblue,albert,1743791915,0.000128417,0.128417105,1.587598291,797.9649667,392.3672371,35.50234561,72.20181847,0.006571696,2.755311406,0.006563001,0.004102656,82.62553346,25.54972053,25.54972053,3.285392227,48.93555065,1.562365446,3.192700246,1.723026781,-5.663194322,-71.47169653,-5.503951545,-0.013308941,0,0,1,0,48290,463.5506,380.8067955,0.821499952,0.178244907,6,0.5,0: Broadleaf,2,1743791915,797.9649667,799.9929667,17.26705667,17.11562333,798.4779667,17.18205667,500.0209,90.38242667,0.100014903,25.06857333,25.00129,999.9,0,0,10000.00733,0,163.5411333,-1.795379667,812.2236,813.9238,0.152911167,799.9929667,17.11562333,1.560771667,1.546950667,13.57686667,13.44029667,300.0094667,0.9,0.0999997,0,2.024136667,0,381.5876667,2534.740333,37.1351,40.406,38.5915,39.9747,37.35176667,270.0096667,30,0,1743791926,0,1743791940,13:39:00,1743791940,1743791939,61,-0.233,0.001,-0.513,0.085,800,17,0.7,0.13,-1.81707325,0.472665028,0.060999885,1,2.004320588,0.186055001,0.132064912,-1,0.15282915,-0.000647212,0.00089018,1,2,2,2-Feb,3.12987,2.77782,0.135684,0.136695,0.0855386,0.0853265,26117.7,25258.6,30749.4,29500.2,38812.4,35480.8,47037.9,43805.1,1.85117,1.9202,0.0522137,0,24.1422,999.9,38.1,28.9,16.8548,63.9327,18.9022,1,-0.0552896,0.213548,20.2617,5.23556,11.9683,4.97315,3.291,9999,9999,9999,999.9,4.97275,1.87652,1.87454,1.87742,1.87417,1.87775,1.87485,1.87598,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.513,0.085,-0.601162794,0.00067337,-5.61E-07,2.77E-10,-0.063343162,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.3,1.8457,2.51831,1.39893,2.34985,1.44897,2.47681,33.8057,14.6837,18,474.787,487.595,23.8254,26.2686,30.0001,26.0019,26.0628,36.9682,-30,-30,23.8736,800,0,101.654,100.788,NA
62,1743792013,9437.5,20250404 13:40:13,13:40:13,5,6886_mai_redblue,albert,1743792005,0.000131723,0.131722807,1.872456314,997.6045806,531.5078956,48.08989404,90.26149748,0.006781343,2.755217946,0.006772084,0.004233383,82.6261616,25.51196435,25.51196435,3.278034529,49.13403888,1.565258799,3.185691295,1.71277573,-5.808975778,-71.3386149,-5.491827941,-0.013257019,0,0,1,0,48123,463.5532581,380.8090591,0.821500124,0.17824524,6,0.5,0: Broadleaf,2,1743792005,997.6045806,1000.009258,17.29983871,17.14450323,997.9855806,17.21283871,499.9914516,90.37827419,0.099956594,25.03169677,24.98080968,999.9,0,0,9999.913548,0,163.561,-2.469925161,1015.100968,1017.453226,0.155894355,1000.009258,17.14450323,1.563580323,1.549490645,13.60449032,13.46546774,299.9922581,0.899997387,0.100002574,0,2.110896774,0,379.9740645,2534.59129,36.00177419,38.41309677,37.20735484,37.25577419,36.01987097,269.9925806,30.00193548,0,1743792016,0,1743792045,13:40:45,1743792045,1743792034,62,0.063,0.002,-0.381,0.087,1000,17,0.55,0.17,-2.492261,0.427177036,0.074483509,1,2.094029412,-0.245200919,0.137367212,-1,0.155755775,0.000367396,0.000768208,1,2,2,2-Feb,3.12986,2.77772,0.156803,0.158016,0.0856428,0.0854213,25479.1,24634.3,30748.8,29499.6,38808.9,35478.2,47037.2,43804.7,1.8512,1.92032,0.0499524,0,24.1574,999.9,38.1,28.9,16.8567,63.7827,18.9423,1,-0.0558689,0.0700626,20.2619,5.23826,11.9691,4.972,3.291,9999,9999,9999,999.9,4.97276,1.87653,1.87454,1.87744,1.87421,1.87781,1.87485,1.87604,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.381,0.087,-0.834259589,0.00067337,-5.61E-07,2.77E-10,-0.06278689,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,2.20581,2.52075,1.39893,2.34985,1.44897,2.47925,33.8283,14.6661,18,474.815,487.697,23.9464,26.2731,30.0001,26.0041,26.065,44.18,-30,-30,23.9627,1000,0,101.652,100.786,NA
