obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P1_Fmax,T@P1_Fmax,Q@P1_Fmax,P1_PredF,P1_ΔF,P2_dur,P2_ramp,P2_int,P2_int_se,P2_slp,P2_slp_se,P2_R2,P2_dQdt,P3_dur,P3_Fmax,T@P3_Fmax,Q@P3_Fmax,P3_PredF,P3_ΔF,ID,Dur,DCo,InitSlope,Fo,F1,T@F1,T@HIR,F2,T@F2,DCmax,T@DCmax,PhiPS2_dc,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
43,1743710250,8337,20250403 14:57:29,14:57:29,5,5069_mai_green,stan,1743710242,0.000832783,0.832782642,-0.387508601,50.13266129,63.95959114,5.768810624,4.521696026,0.039604631,2.839142667,0.039300253,0.02458981,49.61970303,25.51154884,24.96103226,3.172297989,40.10527174,1.308525419,3.262726724,1.863772571,-36.72571452,72.26786685,5.394854798,90.55671017,0,0,1,0,47881,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0170323,252.9142992,0.842999803,0.16538962,2,0.5,0: Broadleaf,2,1743710242,50.13266129,49.99435484,14.5078,14.1795129,50.27166129,14.4588,499.9896774,90.09461935,0.099994484,25.43317419,24.96103226,999.9,0,0,9997.07129,0,178.2980323,0.200326677,50.93364516,50.71342581,0.329084032,49.99435484,14.1795129,1.307145806,1.27749871,10.88127742,10.5367,300.0170323,0.900012871,0.0999873,0,2.256051613,0,781.6052581,2812.563871,35.901,40.07835484,37.776,39.63690323,36.33841935,270.0196774,30,0,1743710250,0,2.259432,0.129684611,-12.60053849,781.36588,15,1743710270,14:57:49,1743710267,1743710270,44,-0.062,0.002,-0.139,0.049,50,14,0.21,0.15,0.229386,-0.489556286,0.055739571,1,2.254064706,-0.000485871,0.164822337,-1,0.328845268,-0.000494446,0.001214125,1,2,2,2-Feb,3.13479,2.76038,0.0135154,0.0133245,0.0743654,0.0723945,31643.1,31607.1,29801.7,29591.9,36494.7,36391.2,41982.9,42065.8,1.94457,1.90497,0.0670925,0,23.8575,999.9,32.9,28.7,14.433,62.0449,29.2268,1,-0.121032,-0.239861,20.4134,5.22822,12.0111,4.99165,3.28995,9999,9999,9999,999.9,1.86707,1.86626,1.86566,1.86563,1.86742,1.86996,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.139,0.049,0.030589745,-0.002150082,2.08E-07,-1.53E-10,-0.034000334,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.1,0.262451,2.35474,1.39771,2.34863,1.49536,2.5061,32.5539,14.2896,18,481.093,446.835,24.5024,26.0239,30.0002,25.9096,25.8408,5.24567,-30,-30,24.5257,50,0,101.919,101.13,NA
44,1743710350,8437.5,20250403 14:59:10,14:59:10,5,5069_mai_green,stan,1743710342,0.000851577,0.851576832,4.254013789,398.1664,218.6179049,19.7189251,35.9138627,0.040521863,2.839819455,0.040203359,0.025155507,49.61747643,25.53874862,24.9601,3.172121625,40.04383049,1.30902825,3.26898859,1.863093375,-37.55453829,77.36823941,5.77513607,95.20631362,0,0,1,0,47836,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0002667,252.9004488,0.843000747,0.165391441,2,0.5,0: Broadleaf,2,1743710342,398.1664,400.0036667,14.51281,14.17711667,398.5444,14.46681,499.9909,90.09812667,0.09999828,25.46544333,24.9601,999.9,0,0,10000.83333,0,178.1861667,-2.324498333,403.5382667,405.7561,0.3420719,400.0036667,14.17711667,1.308150333,1.277331333,10.89284667,10.53473667,300.0002667,0.8999679,0.10003206,0,2.228436667,0,892.4437333,2812.364667,36.42873333,40.9372,38.3456,41.00386667,36.91633333,269.9913333,30.00733333,0,1743710350,0,2.201876923,-0.2834188,1.429299122,892.5281923,15,1743710370,14:59:29,1743710370,1743710367,45,0.492,-0.002,-0.378,0.046,400,14,0.26,0.11,-2.35442225,0.352470732,0.06561987,1,2.205667647,-0.102721163,0.220477513,-1,0.341775675,0.007893152,0.00107034,1,2,2,2-Feb,3.13477,2.76029,0.0904643,0.0898748,0.074395,0.0723897,29174.1,29155.3,29800.9,29592.3,36493.8,36393.6,41981.7,42066.8,1.94445,1.90642,0.067994,0,23.8514,999.9,32.9,28.7,14.4322,62.115,29.0345,1,-0.121082,-0.322102,20.4133,5.22897,12.0123,4.9925,3.28995,9999,9999,9999,999.9,1.86707,1.86628,1.8656,1.86568,1.86746,1.86997,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.378,0.046,-0.03168174,-0.002150082,2.08E-07,-1.53E-10,-0.031509163,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.4,1.3,0.998535,2.27173,1.39648,2.35229,1.49536,2.61353,32.5318,14.2809,18,480.998,447.703,24.6184,26.0239,30.0001,25.9074,25.8386,20.0074,-30,-30,24.6304,400,0,101.916,101.132,NA
45,1743710431,8518,20250403 15:00:30,15:00:30,5,5069_mai_green,stan,1743710423,0.00087015,0.87014999,3.975809032,398.2650323,232.2096813,20.94580176,35.92434376,0.041233998,2.83969645,0.040904235,0.025594555,49.61623069,25.59968761,25.00349032,3.180339309,39.89366362,1.309235816,3.281813945,1.871103493,-38.37361455,80.81471521,6.035976891,98.09330825,0,0,1,0,47870,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9948065,252.8956683,0.843000155,0.165390299,2,0.5,0: Broadleaf,2,1743710423,398.2650323,399.9939677,14.51447097,14.17146452,398.6060323,14.46747097,500.0023871,90.10210323,0.100000526,25.53136774,25.00349032,999.9,0,0,9999.637419,0,178.3883226,-1.761689032,404.0989032,405.744,0.346169806,399.9939677,14.17146452,1.308069355,1.276879032,10.89189032,10.52941613,299.9948065,0.899984194,0.100015642,0,2.178335484,0,918.9966129,2812.33,36.82216129,41.397,38.74787097,41.76393548,37.32622581,269.9903226,30.00064516,0,1743710430,0,2.197123077,0.350140158,22.70010255,919.0990769,15,1743710457,15:00:57,1743710457,1743710452,46,0.037,0.001,-0.341,0.047,400,14,0.47,0.2,-1.7599515,-0.055318199,0.058990172,1,2.168058824,0.297347592,0.196261745,-1,0.34599235,0.000684743,0.000738103,1,2,2,2-Feb,3.13486,2.76036,0.0904767,0.0898812,0.0743981,0.072362,29174.9,29154.9,29802.1,29592.1,36495.4,36394.4,41983.6,42066.5,1.94488,1.90632,0.0722297,0,23.8559,999.9,32.9,28.7,14.4331,62.155,29.2268,1,-0.12094,-0.157977,20.414,5.22897,12.0119,4.99175,3.28988,9999,9999,9999,999.9,1.86707,1.86626,1.86565,1.86566,1.86742,1.86996,1.86859,1.87008,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.341,0.047,0.460025165,-0.002150082,2.08E-07,-1.53E-10,-0.033731296,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1,1.1,0.999756,2.2876,1.39648,2.35229,1.49536,2.55493,32.5318,14.2721,18,481.277,447.642,24.573,26.0239,30.0001,25.9096,25.8386,20.0049,-30,-30,24.5737,400,0,101.921,101.131,NA
46,1743710530,8617.4,20250403 15:02:10,15:02:10,5,5069_mai_green,stan,1743710522,0.000880852,0.880851955,6.442084334,597.237,332.8793444,30.02195937,53.86403588,0.04175942,2.839485611,0.041421213,0.025918416,49.62037359,25.5969009,24.99899032,3.179486191,39.89509181,1.309286699,3.281824004,1.870199492,-38.8455712,81.50548655,6.087885874,98.36817481,0,0,1,0,47855,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0159032,252.9137916,0.843001284,0.165392478,2,0.5,0: Broadleaf,2,1743710522,597.237,600.0241613,14.51719032,14.16997742,597.647,14.47519032,500.0185484,90.08868065,0.100031503,25.53141935,24.99899032,999.9,0,0,9999.833871,0,178.2136774,-3.123509677,605.6993226,608.6485806,0.356724935,600.0241613,14.16997742,1.308690968,1.276554194,10.89904839,10.52560645,300.0159032,0.899962129,0.100037858,0,2.189403226,0,1016.387097,2812.505161,36.16916129,39.18125806,37.90703226,38.95535484,36.22348387,270.0022581,30.01451613,0,1743710530,0,2.197780769,0.040926485,22.77777776,1016.530385,15,1743710560,15:02:39,1743710560,1743710547,47,0.343,-0.005,-0.41,0.042,600,14,0.43,0.2,-3.12704475,0.318497223,0.07736372,1,2.20735,-0.0651505,0.165769647,-1,0.356277075,0.012037227,0.001408253,1,2,2,2-Feb,3.13487,2.7602,0.121782,0.120967,0.0744114,0.0723529,28169.8,28159.5,29800.9,29592.3,36493.9,36395.3,41981.8,42066.4,1.94485,1.90695,0.0724867,0,23.8635,999.9,32.9,28.7,14.4334,61.995,29.2228,1,-0.120793,-0.101174,20.4121,5.22837,12.0126,4.99295,3.28995,9999,9999,9999,999.9,1.86707,1.86628,1.86567,1.86561,1.86743,1.86996,1.86859,1.87008,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.41,0.042,0.497031337,-0.002150082,2.08E-07,-1.53E-10,-0.032469901,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.3,1.37573,2.27051,1.39771,2.35474,1.49536,2.61475,32.5097,14.2546,18,481.243,448.024,24.5284,26.0239,30.0001,25.9074,25.8386,27.5298,-30,-30,24.5076,600,0,101.916,101.131,NA
47,1743710636,8722.9,20250403 15:03:55,15:03:55,5,5069_mai_green,stan,1743710628,0.00090417,0.904169901,8.135828643,796.4626452,469.228862,42.31870622,71.83119247,0.042883327,2.839811632,0.042526794,0.026611032,49.61501698,25.56096869,24.99870323,3.179431769,39.97662696,1.309654767,3.2760512,1.869777002,-39.87389263,77.02012729,5.751334337,92.51258598,0,0,1,0,47980,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9864516,252.8887123,0.843000445,0.165390859,2,0.5,0: Broadleaf,2,1743710628,796.4626452,800.0050968,14.52142258,14.165,796.8866452,14.47842258,499.9908065,90.08778065,0.099992632,25.50177419,24.99870323,999.9,0,0,10001.93387,0,178.3409677,-3.937606452,807.8007097,811.5000323,0.359896839,800.0050968,14.165,1.308514516,1.276093871,10.89702581,10.52019032,299.9864516,0.899981226,0.100018781,0,2.279393548,0,1098.44,2812.247419,35.46748387,38.88883871,37.23154839,38.14290323,35.76380645,269.9816129,30.00290323,0,1743710636,0,2.286869231,0.065702567,19.19760683,1098.598077,15,1743710657,15:04:17,1743710657,1743710657,48,0.403,0.001,-0.424,0.043,800,14,0.39,0.25,-3.952427073,0.363265505,0.063798575,1,2.285020588,0.129636366,0.203541158,-1,0.359583805,0.006188321,0.001120354,1,2,2,2-Feb,3.13493,2.76035,0.148246,0.14726,0.0744268,0.0723354,27321.7,27318,29801.4,29592.8,36494.6,36397.2,41982.8,42067.3,1.94498,1.9074,0.0710413,0,23.871,999.9,32.9,28.7,14.433,61.725,29.1947,1,-0.120628,0.139412,20.4134,5.22822,12.011,4.99175,3.28993,9999,9999,9999,999.9,1.86707,1.86629,1.86564,1.86568,1.86747,1.86998,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.424,0.043,0.839792257,-0.002150082,2.08E-07,-1.53E-10,-0.037546143,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.3,1.5,1.72974,2.26562,1.39648,2.35352,1.49536,2.50488,32.4875,14.2459,18,481.32,448.3,24.6444,26.0239,30.0004,25.9074,25.8386,34.6158,-30,-30,24.536,800,0,101.918,101.133,NA
48,1743710726,8813.4,20250403 15:05:26,15:05:26,5,5069_mai_green,stan,1743710718,0.000896076,0.896075691,9.862320988,995.7396774,596.0715212,53.75521519,89.79828549,0.0426394,2.839762386,0.042286888,0.026460734,49.61479099,25.53969973,24.96267097,3.172608022,40.01506691,1.309090217,3.271493261,1.863517804,-39.51693797,78.94682953,5.893546572,94.93822912,0,0,1,0,47885,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9862258,252.8884242,0.843000119,0.16539023,2,0.5,0: Broadleaf,2,1743710718,995.7396774,1000.041452,14.5160129,14.16279032,996.4276774,14.4740129,500.0066774,90.08249677,0.099995223,25.47833548,24.96267097,999.9,0,0,10002.21839,0,177.5514839,-4.459086774,1010.252903,1014.409355,0.358349645,1000.041452,14.16279032,1.308100968,1.275818387,10.89224194,10.51698065,299.9862258,0.900001806,0.099998335,0,2.280890323,0,1161.622258,2812.265161,35.98977419,40.23358065,37.88090323,39.86664516,36.423,269.9880645,30,0,1743710726,0,2.270444,-0.71157693,17.04538461,1161.8796,15,1743710743,15:05:43,1743710743,1743710743,49,0.166,-0.001,-0.688,0.042,1000,14,0.26,0.09,-4.46711875,0.081510957,0.071206151,1,2.293926471,-0.438452253,0.199104902,-1,0.358273725,0.002030488,0.0008522,1,2,2,2-Feb,3.13476,2.76029,0.17161,0.170389,0.0744062,0.0723262,26572.5,26576.4,29801.2,29591.7,36495,36396.9,41981.9,42066,1.945,1.90797,0.0665262,0,23.8816,999.9,32.9,28.6,14.3531,61.925,29.0625,1,-0.120808,-0.370308,20.4133,5.22852,12.0128,4.9926,3.29,9999,9999,9999,999.9,1.86707,1.86626,1.86564,1.86568,1.86738,1.86996,1.86859,1.87011,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.688,0.042,1.242706415,-0.002150082,2.08E-07,-1.53E-10,-0.03684608,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.1,2.06665,2.24243,1.39771,2.35474,1.49536,2.66113,32.4875,14.2459,18,481.335,448.651,24.7049,26.0239,30.0001,25.9074,25.8386,41.3808,-30,-30,24.7118,1000,0,101.917,101.13,NA
49,1743710815,8902.4,20250403 15:06:55,15:06:55,5,5069_mai_green,stan,1743710807,0.000888314,0.88831401,10.75457102,1195.34129,751.6494388,67.7800843,107.7900538,0.042196649,2.839134563,0.041851311,0.026187861,49.61638792,25.57817193,24.97665806,3.175255361,39.92089356,1.308833804,3.278568408,1.866421557,-39.17464785,82.35552762,6.150930693,98.94819839,0,0,1,0,47974,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9929677,252.8943573,0.843000952,0.165391837,2,0.5,0: Broadleaf,2,1743710807,1195.34129,1200.068065,14.51435484,14.16417097,1196.05129,14.47135484,499.9777419,90.07514839,0.099979539,25.51470645,24.97665806,999.9,0,0,9999.182581,0,178.403,-5.143586452,1212.527419,1217.31129,0.353485484,1200.068065,14.16417097,1.30767871,1.275839677,10.8874129,10.5172129,299.9929677,0.899961742,0.100038242,0,2.177864516,0,1208.43129,2812.290968,36.46951613,40.96545161,38.391,41.02183871,36.94512903,269.9832258,30.00870968,0,1743710815,0,2.213748,0.098146144,14.91307689,1208.5304,15,1743710844,15:07:23,1743710844,1743710832,50,0.428,0,-0.71,0.043,1200,14,0.48,0.28,-5.16790475,0.482308255,0.118481146,1,2.186870588,0.046618791,0.204459534,-1,0.3536029,0.000954979,0.000859265,1,2,2,2-Feb,3.13478,2.76026,0.192673,0.191308,0.0743921,0.072313,25896.3,25907.1,29800.1,29592.1,36495,36398.3,41980.8,42066.6,1.9454,1.9079,0.0667945,0,23.8816,999.9,32.9,28.6,14.3537,61.8451,29.0184,1,-0.12095,-0.240474,20.4136,5.22777,12.0137,4.992,3.28998,9999,9999,9999,999.9,1.86707,1.86625,1.86564,1.86566,1.8674,1.86996,1.86859,1.87009,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.71,0.043,1.409788129,-0.002150082,2.08E-07,-1.53E-10,-0.037636351,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,2.39258,2.23145,1.39648,2.35718,1.49536,2.66479,32.4654,14.2371,18,481.581,448.605,24.5832,26.0239,30.0001,25.9074,25.8386,47.882,-30,-30,24.5904,1200,0,101.914,101.131,NA
50,1743710921,9008.4,20250403 15:08:41,15:08:41,5,5069_mai_green,stan,1743710913,0.000879819,0.879819039,11.98088062,1494.690667,988.9523205,89.17054597,134.7712929,0.041648874,2.838896128,0.041312378,0.025850242,49.61729054,25.62904754,25.00368667,3.180376537,39.77787691,1.307913056,3.288041388,1.872463481,-38.80001961,85.64862839,6.399855298,102.8657546,0,0,1,0,47911,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0017333,252.9014632,0.843000007,0.165390013,2,0.5,0: Broadleaf,2,1743710913,1494.690667,1500.009,14.50550333,14.15868333,1495.695667,14.46450333,500.0039333,90.06668667,0.09999187,25.56329667,25.00368667,999.9,0,0,9998.659333,0,178.4142,-5.739545667,1516.272,1521.553,0.3523906,1500.009,14.15868333,1.306964333,1.275225,10.87918,10.51,300.0017333,0.8999912,0.100008637,0,2.337256667,0,1248.267,2812.400333,36.979,41.54133333,38.90393333,41.9664,37.4748,269.9993333,30,0,1743710921,0,2.330069231,0.526700862,9.615726527,1248.28,15,1743710947,15:09:07,1743710947,1743710942,51,0.435,-0.001,-1.005,0.041,1500,14,0.42,0.33,-5.76762625,0.325926191,0.15244884,1,2.290482353,0.757191751,0.200680489,-1,0.35244785,-0.002844653,0.000704544,1,2,2,2-Feb,3.13483,2.76032,0.221063,0.219473,0.0743563,0.0722935,24988,25005.8,29802,29592.4,36498.8,36400,41983,42067.1,1.94557,1.90923,0.0671297,0,23.8927,999.9,33,28.6,14.3966,62.0751,28.9984,1,-0.121527,-0.102331,20.4139,5.22433,12.0132,4.99175,3.29,9999,9999,9999,999.9,1.86708,1.86627,1.86562,1.86569,1.86744,1.86996,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-1.005,0.041,1.838343703,-0.002150082,2.08E-07,-1.53E-10,-0.037284035,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.3,1.5,2.85889,2.2168,1.39648,2.35718,1.49536,2.63916,32.4654,14.2196,18,481.688,449.4,24.5261,26.0218,30,25.9074,25.8364,57.2151,-30,-30,24.5257,1500,0,101.92,101.133,NA
52,1743712179,10266.4,20250403 15:29:39,15:29:39,5,5664_mai_yellow,stan,1743712171,0.000209102,0.209101584,0.965372504,399.5881333,228.8201729,20.62930177,36.02490148,0.009676238,2.838898066,0.009657953,0.00603786,49.61554988,25.53653548,24.99646333,3.179007208,39.41898942,1.27530466,3.235254578,1.903702548,-9.221379854,45.07291289,3.363210901,88.83029381,0,0,1,0,47917,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9894,252.8912212,0.843000523,0.16539101,2,0.5,0: Broadleaf,2,1743712171,399.5881333,400.0077,14.14567667,14.06322,399.8721333,14.09667667,500.0049333,90.0551,0.099983397,25.29096,24.99646333,999.9,0,0,9999.957667,0,110.8896667,-0.593331967,405.1444333,405.7133667,0.07995163,400.0077,14.06322,1.273664667,1.266464333,10.49164,10.40666667,299.9894,0.899977967,0.100021933,0,2.237253333,0,1028.185333,2812.272,36.0956,40.20813333,38.03306667,39.81233333,36.458,269.9836667,30.004,0,1743712179,0,2.18898,-0.169007684,-3.26461539,1028.2112,15,1743712202,15:30:02,1743712202,1743712197,53,0.175,0.004,-0.284,0.049,400,14,0.45,0.17,-0.587934585,-0.058715456,0.028378525,1,2.226317647,-0.654753243,0.204360697,-1,0.079109256,0.016445461,0.002074014,1,2,2,2-Feb,3.13467,2.7604,0.0906414,0.0898019,0.0729295,0.0719163,29160,29146.9,29792.6,29581.6,36541.9,36400.1,41969.7,42052.6,1.94335,1.90552,0.0813007,0,23.6655,999.9,32.9,28.6,14.3558,62.5452,28.7019,1,-0.113887,-0.39905,20.4132,5.22882,12.0137,4.9927,3.29,9999,9999,9999,999.9,1.86707,1.86623,1.8656,1.86569,1.86742,1.86997,1.86859,1.87008,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.284,0.049,0.378565698,-0.002150082,2.08E-07,-1.53E-10,-0.033189664,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,18.8,18.7,0.997314,2.27417,1.39648,2.35474,1.49536,2.48901,32.5761,14.062,18,480.775,447.569,24.7022,26.0722,30,25.9617,25.8904,19.9802,-30,-30,24.6984,400,0,101.887,101.097,NA
53,1743712270,10357.5,20250403 15:31:10,15:31:10,5,5664_mai_yellow,stan,1743712262,0.000202965,0.202964998,0.414895992,299.7945484,220.0731168,19.8404558,27.02765596,0.009400535,2.83857767,0.009383274,0.005866095,49.61848076,25.54757902,24.98157097,3.176185684,39.3642555,1.274242881,3.237055711,1.901942804,-8.950756411,48.77865555,3.640032328,93.08641223,0,0,1,0,47972,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0092581,252.9077784,0.842999913,0.165389832,2,0.5,0: Broadleaf,2,1743712262,299.7945484,299.9848387,14.13408065,14.05404516,299.9385484,14.08508065,500.0189032,90.05389677,0.100030668,25.30031613,24.98157097,999.9,0,0,9998.125806,0,110.9009355,-0.122903177,304.1612903,304.2609032,0.080936771,299.9848387,14.05404516,1.272909677,1.265619677,10.48274194,10.39667419,300.0092581,0.899999968,0.100000023,0,2.402390323,0,1027.958065,2812.477419,36.57222581,40.913,38.534,40.92709677,36.96341935,270.0087097,30,0,1743712270,0,2.380207692,0.514919648,-3.45572652,1027.930769,15,1743712286,15:31:26,1743712286,1743712286,54,-0.066,0,-0.144,0.049,300,14,0.3,0.11,-0.089330929,-0.486620936,0.075140064,1,2.378747059,0.474163481,0.228204221,-1,0.080541261,0.010106096,0.001145301,1,2,2,2-Feb,3.13489,2.76014,0.072155,0.071496,0.0728877,0.0718842,29754,29733.5,29793.8,29582.1,36545.3,36401.8,41972.1,42053.5,1.9432,1.9058,0.0833422,0,23.6257,999.9,32.9,28.6,14.3572,62.2325,28.4615,1,-0.114985,-0.362993,20.4135,5.22867,12.0122,4.99315,3.28998,9999,9999,9999,999.9,1.86707,1.86623,1.86566,1.86568,1.86744,1.86996,1.86859,1.87009,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.144,0.049,0.553633411,-0.002150082,2.08E-07,-1.53E-10,-0.029649563,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.1,1.2,0.797119,2.25952,1.39648,2.35229,1.49536,2.63916,32.5761,14.0707,18,480.611,447.684,24.5602,26.0612,30.0001,25.9531,25.8839,15.9716,-30,-30,24.5695,300,0,101.892,101.099,NA
