obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
50,1743710259,7934.6,20250403 14:57:39,14:57:39,5,1495_mai_yellow,albert,1743710251,0.000201771,0.201771448,2.583432373,1196.611548,699.7371695,63.06770495,107.8512724,0.008948879,2.74904461,0.008932727,0.005584403,83.5431689,25.77675397,25.77675397,3.329940113,41.58687847,1.346900955,3.238764256,1.983039157,-8.898120872,-69.29644619,-5.36119,-0.012588164,0,0,1,0,47853,468.6983548,385.0357144,0.821500034,0.178245065,6,0.5,0: Broadleaf,2,1743710251,1196.611548,1200.001613,14.9438871,14.70536452,1196.253548,14.8908871,499.9682581,90.03062581,0.099937058,25.3091871,24.99177742,999.9,0,0,10001.88226,0,168.6831935,-3.626256129,1214.527419,1217.911935,0.240589581,1200.001613,14.70536452,1.345594839,1.323933871,11.31802581,11.07334839,300.0151613,0.899999226,0.100000555,0,2.043993548,0,1746.236452,2534.786129,36.35874194,40.39290323,37.71754839,39.66306452,36.64493548,270.0135484,30.00225806,0,1743710261,0,1743710281,14:58:01,1743710281,1743710276,50,0.235,0.001,0.358,0.053,1200,15,0.81,0.19,-3.645093,0.328964578,0.075370924,1,2.028320588,0.258932006,0.163777584,-1,0.240886575,-0.005324274,0.000799355,1,2,2,2-Feb,3.13063,2.7778,0.175068,0.176533,0.0768738,0.0762758,24953.9,24122.3,30779.9,29534.3,39223.7,35885.9,47081.5,43863,1.85662,1.9175,0.0476092,0,24.2052,999.9,33.1,29.1,14.8718,63.7683,17.2917,1,-0.0824492,-0.207056,20.2626,5.23601,11.9683,4.9721,3.29033,9999,9999,9999,999.9,4.97276,1.87668,1.87469,1.87752,1.8743,1.87792,1.87499,1.87619,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.358,0.053,-0.354282165,0.00067337,-5.61E-07,2.77E-10,-0.05792892,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,2.55127,2.50854,1.39893,2.35229,1.44897,2.56836,33.7381,14.3334,18,475.807,483.42,24.5486,25.9735,30.0001,25.7221,25.7882,51.0718,-30,-30,24.5475,1200,0,101.751,100.914,NA
51,1743710355,8030.6,20250403 14:59:15,14:59:15,5,1495_mai_yellow,albert,1743710347,0.000200606,0.200606492,3.285308483,1495.708548,860.0340226,77.51964186,134.8165165,0.008877516,2.748731215,0.008861618,0.005539937,82.20624043,25.80111031,25.80111031,3.334750441,41.51875026,1.347285762,3.245005578,1.987464679,-8.846746279,-68.10086188,-5.270795001,-0.012162732,0,0,1,0,47724,461.1982258,378.8743232,0.821499958,0.178244919,6,0.5,0: Broadleaf,2,1743710347,1495.708548,1500.010968,14.94732903,14.7102,1494.823548,14.89232903,500.0010968,90.03556129,0.099991287,25.34155806,24.99954194,999.9,0,0,9999.475806,0,161.1894839,-4.629043548,1518.073871,1522.405806,0.23871229,1500.010968,14.7102,1.345933548,1.324440968,11.32182258,11.0791129,300.0087419,0.9,0.0999997,0,1.980325806,0,1790.74129,2534.733226,36.52174194,41.10864516,38.29403226,40.84054839,37.18922581,270.0083871,30,0,1743710357,0,1743710392,14:59:52,1743710392,1743710372,51,0.325,0.002,0.885,0.055,1500,15,1.24,0.14,-4.6706385,0.47158469,0.130648996,1,1.995347059,0.044941173,0.176819841,-1,0.23902745,-0.003175452,0.000857997,1,2,2,2-Feb,3.13067,2.77767,0.200342,0.202073,0.0768852,0.076291,24189,23374.3,30779.2,29534.3,39224.7,35886.9,47081,43862.7,1.85675,1.91842,0.0489876,0,24.1991,999.9,33.1,29.1,14.8714,64.2783,17.1194,1,-0.082185,-0.182977,20.2633,5.2396,11.9686,4.9731,3.291,9999,9999,9999,999.9,4.97275,1.87667,1.87468,1.87752,1.8743,1.8779,1.87499,1.87616,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.885,0.055,-0.120119871,0.00067337,-5.61E-07,2.77E-10,-0.056442914,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.3,3.04199,2.50977,1.39893,2.35107,1.44897,2.5769,33.7381,14.3159,18,475.859,484.009,24.5382,25.9735,30.0001,25.72,25.786,60.8939,-30,-30,24.5373,1500,0,101.749,100.913,NA
53,1743711816,9491.5,20250403 15:23:36,15:23:36,5,TT24_112_mai_yellow,albert,1743711808,0.000120177,0.120176888,0.700773897,399.1575667,175.7481299,15.83438322,35.96290827,0.005270969,2.747366035,0.005265357,0.003291352,88.49537467,25.74565043,25.74565043,3.323806041,40.97610681,1.320425323,3.222427472,2.003380718,-5.29980077,-77.23564483,-5.975578975,-0.015649896,0,0,1,0,47917,496.4816667,407.8596892,0.8215,0.178245,6,0.5,0: Broadleaf,2,1743711808,399.1575667,400.0560667,14.65559333,14.51349333,399.2475667,14.60759333,499.9956,89.99700667,0.10001585,25.22419667,24.97590667,999.9,0,0,9995.664,0,196.4887,-0.970102733,405.0222,405.9478667,0.1429252,400.0560667,14.51349333,1.319033333,1.306171,11.01750667,10.87005,299.9929667,0.9000072,0.09999275,0,1.97293,0,1372.693667,2534.606,36.01013333,38.35803333,36.84353333,37.04136667,35.66003333,269.997,29.99966667,0,1743711818,0,1743711833,15:23:53,1743711833,1743711833,53,0.072,0.001,-0.09,0.048,400,15,0.29,0.11,-0.9507597,0.392802079,0.208194064,1,1.966994118,-0.180036669,0.223129092,-1,0.1427006,-0.001056113,0.001522596,1,2,2,2-Feb,3.13076,2.77772,0.0826908,0.0832502,0.0758053,0.0755491,27758.3,26860.1,30790.8,29539.6,39275.6,35914,47096.9,43870.5,1.85462,1.91728,0.0701994,0,23.8189,999.9,32.9,29.1,14.7873,64.0383,17.5841,1,-0.0931911,-0.44451,20.2611,5.23975,11.968,4.973,3.291,9999,9999,9999,999.9,4.97275,1.87661,1.8746,1.87744,1.87424,1.8779,1.8749,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.09,0.048,-0.358475949,0.00067337,-5.61E-07,2.77E-10,-0.059943705,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,21.9,21.9,1.06201,2.50122,1.39893,2.35107,1.44897,2.55127,33.6029,14.1495,18,473.878,482.164,24.8725,25.8404,30,25.5943,25.6606,21.2987,-30,-30,24.8884,400,0,101.785,100.931,NA
54,1743711905,9580,20250403 15:25:04,15:25:04,5,TT24_112_mai_yellow,albert,1743711897,0.000123941,0.123940535,0.392524275,299.4728,175.5135762,15.81271587,26.98069517,0.005451568,2.747512711,0.005445565,0.003404017,88.49900726,25.71132958,25.71132958,3.317048923,41.02177457,1.319280022,3.21604815,1.997768901,-5.465777587,-77.08707437,-5.961739864,-0.015584567,0,0,1,0,47922,496.5054333,407.8789007,0.82149937,0.178243784,6,0.5,0: Broadleaf,2,1743711897,299.4728,299.9883667,14.64337667,14.49682667,299.6428,14.59637667,500.0025667,89.99396333,0.100012397,25.19090667,24.99439667,999.9,0,0,9996.871667,0,196.5068,-0.473508667,303.9669333,304.4011667,0.1496187,299.9883667,14.49682667,1.318090667,1.304626,11.00673333,10.85226,299.9986333,0.900036567,0.099963303,0,2.010563333,0,1362.444667,2534.679,35.1747,39.23306667,37.16426667,37.98733333,35.9143,270.009,29.987,0,1743711906,0,1743711922,15:25:22,1743711922,1743711922,54,-0.042,-0.001,-0.17,0.047,300,14,0.45,0.12,-0.445771,-0.403244623,0.056917217,1,2.031982353,-0.078921317,0.1808834,-1,0.14929505,0.005437261,0.000848579,1,2,2,2-Feb,3.13081,2.77784,0.0659978,0.0663729,0.0757586,0.0754791,28263.8,27354.7,30791.1,29539.7,39276.7,35916.1,47097.2,43871.1,1.85475,1.9166,0.0735745,0,23.7975,999.9,32.9,29.1,14.7892,63.8784,17.6162,1,-0.0932165,-0.546378,20.2628,5.23541,11.968,4.973,3.291,9999,9999,9999,999.9,4.97275,1.87653,1.8746,1.87744,1.87424,1.87789,1.87491,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.17,0.047,-0.28683154,0.00067337,-5.61E-07,2.77E-10,-0.058556896,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.848389,2.51221,1.39893,2.35107,1.44897,2.54395,33.6029,14.1408,18,473.915,481.684,25.1325,25.8382,30,25.59,25.6563,17.0154,-30,-30,25.1298,300,0,101.786,100.932,NA
55,1743711993,9668,20250403 15:26:32,15:26:32,5,TT24_112_mai_yellow,albert,1743711985,0.000123121,0.123121436,0.129571854,199.8039333,154.8120048,13.94641152,17.99955942,0.00538918,2.747837604,0.005383315,0.003365098,88.50258058,25.75028335,25.75028335,3.324719093,40.87046147,1.317451125,3.223479936,2.007267968,-5.42965531,-77.1224257,-5.966098806,-0.015599236,0,0,1,0,47868,496.5237333,407.8940955,0.821499695,0.178244411,6,0.5,0: Broadleaf,2,1743711985,199.8039333,199.9889333,14.62435333,14.47877333,200.0749333,14.57635333,500.0173,89.98611667,0.099994833,25.22968333,25.00459667,999.9,0,0,9999.67,0,196.5139667,-0.128325367,202.8271,202.9272667,0.1465851,199.9889333,14.47877333,1.316079,1.302888333,10.98374333,10.83222,300.0097667,0.900014667,0.099985323,0,2.094596667,0,1352.146,2534.752333,35.99566667,40.33516667,37.70386667,39.47903333,36.5164,270.013,29.99466667,0,1743711994,0,1743712012,15:26:51,1743712012,1743712010,55,-0.057,0.001,-0.271,0.048,200,14,0.41,0.13,-0.091070148,-0.485637317,0.066471055,1,2.068055882,0.207210084,0.167481314,-1,0.146320825,0.0063694,0.000815033,1,2,2,2-Feb,3.13076,2.77779,0.0469233,0.0471083,0.0756734,0.0754017,28842.4,27918.9,30792.4,29539.3,39280.7,35917.3,47099.4,43870.6,1.85443,1.91655,0.0727698,0,23.7995,999.9,32.9,29.1,14.7896,63.9584,17.5761,1,-0.0937271,-0.382582,20.2634,5.24035,11.968,4.97265,3.291,9999,9999,9999,999.9,4.97274,1.87653,1.87454,1.87744,1.87424,1.87788,1.87488,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.271,0.048,-0.328687052,0.00067337,-5.61E-07,2.77E-10,-0.059304583,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.623779,2.52319,1.39893,2.35107,1.44897,2.55493,33.6254,14.132,18,473.713,481.603,24.9746,25.8338,30,25.5856,25.6506,12.5402,-30,-30,24.9765,200,0,101.79,100.931,NA
56,1743712085,9760,20250403 15:28:04,15:28:04,5,TT24_112_mai_yellow,albert,1743712077,0.000121832,0.121831598,-0.055452624,100.0502258,112.838458,10.16479658,9.01279768,0.005320324,2.747939744,0.005314608,0.003322143,88.46416416,25.76195149,25.76195149,3.327019615,40.7719099,1.315179991,3.22570121,2.011839624,-5.372773451,-77.13913049,-5.96786627,-0.015606048,0,0,1,0,47760,496.3062903,407.7156431,0.821500052,0.1782451,6,0.5,0: Broadleaf,2,1743712077,100.0502258,99.9983129,14.59969032,14.45563548,100.4102258,14.55169032,500.0299677,89.98266774,0.100064277,25.24125806,24.9978129,999.9,0,0,10000.65903,0,196.3092258,0.088771181,101.5701935,101.4649032,0.145928097,99.9983129,14.45563548,1.313887742,1.300757419,10.95866774,10.80759677,299.9970645,0.899995548,0.100004452,0,2.020648387,0,1341.562258,2534.62871,36.52396774,41.046,38.28212903,40.58241935,37.052,269.9954839,30.00064516,0,1743712087,0,1743712102,15:28:21,1743712097,1743712102,56,-0.037,0,-0.36,0.048,100,14,0.22,0.13,0.11310997,-0.461709629,0.048922515,1,2.011664706,0.30542704,0.195400343,-1,0.145700225,0.008807291,0.001213908,1,2,2,2-Feb,3.13081,2.77775,0.0249029,0.0249126,0.0755832,0.0753132,29510,28569.2,30793.5,29539,39284.2,35919,47100.8,43870.2,1.85473,1.91628,0.0728592,0,23.7956,999.9,32.8,29.1,14.7451,63.9084,17.5601,1,-0.0943598,-0.449284,20.263,5.2402,11.968,4.97325,3.291,9999,9999,9999,999.9,4.97275,1.87658,1.87465,1.87744,1.87424,1.87788,1.8749,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.36,0.048,-0.385345585,0.00067337,-5.61E-07,2.77E-10,-0.058073073,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.390625,2.5415,1.39893,2.35107,1.44897,2.55981,33.6029,14.1233,18,473.823,481.358,24.9388,25.8273,30,25.5783,25.6433,7.86417,-30,-30,24.9451,100,0,101.794,100.93,NA
57,1743712171,9846.5,20250403 15:29:31,15:29:31,5,TT24_112_mai_yellow,albert,1743712163,0.000119837,0.119837238,-0.17165438,50.19533333,100.0747572,9.014751757,4.52160447,0.00522211,2.748289022,0.005216604,0.003260872,87.82687473,25.77754617,25.77754617,3.330096476,40.69195788,1.314094114,3.229370574,2.016002362,-5.284822194,-76.62878697,-5.928663733,-0.015398172,0,0,1,0,47815,492.7311667,404.7786575,0.821500008,0.178245016,6,0.5,0: Broadleaf,2,1743712163,50.19533333,49.99656667,14.58805,14.44634333,50.64833333,14.54205,500.0006667,89.98022667,0.099949503,25.26036333,25.00217,999.9,0,0,10003.002,0,192.7137,0.262501033,51.00332,50.72942667,0.145817867,49.99656667,14.44634333,1.313006,1.299885333,10.94856333,10.79753667,300.0174667,0.900003033,0.099996993,0,2.007836667,0,1334.968667,2534.807667,37.03313333,41.4916,38.558,41.2206,37.41653333,270.0163333,30.002,0,1743712173,0,1743712188,15:29:48,1743712186,1743712188,57,-0.064,-0.002,-0.453,0.046,50,14,0.19,0.14,0.294976122,-0.458721909,0.054924834,1,2.030097059,-0.551310924,0.164612344,-1,0.145860049,0.000393324,0.000574465,1,2,2,2-Feb,3.13078,2.77799,0.0128013,0.0127043,0.0755505,0.0752886,29877,28927.4,30794.2,29539.3,39285.6,35919.3,47101.9,43870.4,1.85467,1.91623,0.0733696,0,23.7993,999.9,32.8,29.1,14.7442,63.9384,17.6082,1,-0.0954649,-0.431735,20.2629,5.2408,11.968,4.9735,3.291,9999,9999,9999,999.9,4.97275,1.87667,1.87468,1.87745,1.87424,1.8779,1.87496,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.453,0.046,-0.421964018,0.00067337,-5.61E-07,2.77E-10,-0.057693343,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.2,0.273438,2.56104,1.39893,2.34985,1.44897,2.52808,33.6254,14.1145,18,473.743,481.252,24.9095,25.8186,30.0001,25.5705,25.6347,5.50903,-30,-30,24.9076,50,0,101.796,100.931,NA
58,1743712271,9946,20250403 15:31:10,15:31:10,5,TT24_112_mai_yellow,albert,1743712263,0.000116658,0.116658055,0.848060008,398.9480333,122.1611872,11.00428386,35.93725228,0.005082489,2.747412247,0.005077271,0.003173763,88.44849661,25.80541552,25.80541552,3.335601342,40.7990374,1.319352409,3.23378318,2.016248933,-5.144620234,-77.33298682,-5.986584634,-0.015695081,0,0,1,0,47810,496.2208,407.6451904,0.821499603,0.178244234,6,0.5,0: Broadleaf,2,1743712263,398.9480333,400.0215333,14.64644667,14.50851,399.0730333,14.59744667,500.0096,89.97999333,0.100040357,25.28331333,25.01341667,999.9,0,0,9997.828,0,196.2216,-1.237540333,404.7113333,405.9106667,0.137400767,400.0215333,14.50851,1.317839667,1.305476333,11.00387,10.86204667,299.9992,0.900023467,0.099976647,0,2.05318,0,1342.224667,2534.672333,37.04146667,41.875,39.07473333,41.84136667,37.8351,270.0073333,29.992,0,1743712272,0,1743712289,15:31:29,1743712289,1743712288,58,0.164,0.002,-0.125,0.049,400,15,0.45,0.15,-1.2548705,0.323715197,0.044759679,1,2.050535294,-0.509671502,0.179952713,-1,0.1375139,-0.003260398,0.000462836,1,2,2,2-Feb,3.13083,2.7779,0.0826664,0.0832391,0.075775,0.0755395,27762.1,26861.2,30794,29540.3,39280.9,35915.6,47101.7,43872,1.85518,1.91733,0.0728369,0,23.8154,999.9,32.9,29.1,14.7899,63.9384,17.6803,1,-0.0960061,-0.216313,20.2636,5.2405,11.968,4.9733,3.291,9999,9999,9999,999.9,4.97276,1.87653,1.87457,1.87744,1.87424,1.87787,1.87486,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.125,0.049,-0.486003402,0.00067337,-5.61E-07,2.77E-10,-0.060149837,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.4,1.4,1.06201,2.54272,1.39893,2.34985,1.44897,2.47681,33.6254,14.097,18,473.936,481.896,24.7193,25.8077,30,25.5597,25.6259,21.3028,-30,-30,24.7095,400,0,101.795,100.934,NA
59,1743712350,10025.5,20250403 15:32:30,15:32:30,5,TT24_112_mai_yellow,albert,1743712342,0.000119566,0.119565878,0.756040049,399.0497097,157.8306943,14.21781186,35.94746712,0.005240372,2.746774033,0.005234824,0.003272263,88.46635913,25.76720479,25.76720479,3.328055825,41.02365581,1.323647868,3.22654781,2.004407957,-5.272855228,-77.23133534,-5.977825715,-0.015657152,0,0,1,0,47923,496.3188387,407.72593,0.821500008,0.178245016,6,0.5,0: Broadleaf,2,1743712342,399.0497097,400.0142581,14.6937,14.55232258,399.1687097,14.6427,499.9766452,89.98267419,0.100005345,25.24566774,25.01397419,999.9,0,0,9993.746129,0,196.2929355,-0.970582774,404.9946452,405.9214839,0.141757516,400.0142581,14.55232258,1.322212258,1.309456129,11.05375484,10.90783548,300.0259032,0.90000329,0.099996681,0,1.996232258,0,1339.401613,2534.880323,37.36467742,40.20141935,38.18712903,39.42509677,36.98358065,270.0245161,30.00290323,0,1743712352,0,1743712369,15:32:49,1743712369,1743712367,59,0.006,0.001,-0.119,0.051,400,15,0.65,0.09,-0.9741155,-0.064143265,0.028245318,1,1.998479412,-0.167644004,0.185955046,-1,0.141898675,-0.00309322,0.000671667,1,2,2,2-Feb,3.13087,2.77777,0.0826921,0.0832493,0.075938,0.0756977,27762.8,26861.2,30795.6,29540.6,39276,35909.8,47104.2,43872.6,1.85495,1.91737,0.072144,0,23.8314,999.9,32.9,29.1,14.7903,63.7984,17.7284,1,-0.0967302,-0.25134,20.2616,5.2396,11.968,4.97315,3.291,9999,9999,9999,999.9,4.97275,1.87654,1.8746,1.87744,1.87424,1.8779,1.8749,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.119,0.051,-0.32191172,0.00067337,-5.61E-07,2.77E-10,-0.057907133,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1,1,1.06201,2.55005,1.39893,2.35107,1.44897,2.46338,33.6029,14.0795,18,473.758,481.855,24.7592,25.799,30.0001,25.5511,25.6175,21.2972,-30,-30,24.7376,400,0,101.801,100.936,NA
60,1743712446,10121.5,20250403 15:34:06,15:34:06,5,TT24_112_mai_yellow,albert,1743712438,0.000118309,0.118309247,1.258900123,598.3978387,197.5651933,17.7975309,53.90627693,0.005217799,2.746547305,0.005212298,0.00325818,88.45532279,25.72253348,25.72253348,3.319253437,41.2454404,1.327243738,3.217916272,1.992009699,-5.217437771,-77.27458561,-5.97897198,-0.015672564,0,0,1,0,47888,496.2564194,407.6746989,0.821500102,0.178245196,6,0.5,0: Broadleaf,2,1743712438,598.3978387,599.9934516,14.73334516,14.59346774,598.2828387,14.68234516,500.0070323,89.98431935,0.100024945,25.20066129,24.9882871,999.9,0,0,9992.219355,0,196.2703226,-1.765743871,607.1749677,608.8791935,0.142237387,599.9934516,14.59346774,1.325982258,1.313184194,11.09663548,10.9505871,299.9860968,0.900000065,0.099999906,0,2.023341935,0,1353.631935,2534.540968,35.88280645,38.21754839,36.75590323,36.86858065,35.59454839,269.9883871,30.00096774,0,1743712448,0,1743712464,15:34:23,1743712464,1743712463,60,0.17,-0.001,0.115,0.051,600,15,0.52,0.13,-1.79499878,0.419968641,0.069062641,1,2.032244118,0.114898397,0.169458357,-1,0.141772244,0.00675738,0.001088155,1,2,2,2-Feb,3.13077,2.77773,0.111111,0.111983,0.0760933,0.075861,26902.4,26019.1,30795.2,29540.4,39270.8,35904.8,47103.5,43871.8,1.85515,1.918,0.0692941,0,23.8414,999.9,33,29.1,14.8354,64.1884,17.5801,1,-0.0974085,-0.371337,20.2615,5.24005,11.968,4.9731,3.291,9999,9999,9999,999.9,4.97276,1.87653,1.87455,1.87744,1.87423,1.87783,1.87488,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.115,0.051,-0.31632911,0.00067337,-5.61E-07,2.77E-10,-0.05653122,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,1.46606,2.52686,1.39893,2.35107,1.44897,2.58423,33.6029,14.0795,18,473.806,482.19,24.7952,25.7903,30,25.5424,25.6089,29.3512,-30,-30,24.8051,600,0,101.799,100.934,NA
61,1743712542,10217.5,20250403 15:35:42,15:35:42,5,TT24_112_mai_yellow,albert,1743712534,0.000116046,0.116046375,1.727863162,797.8355333,239.5290384,21.57859647,71.87508932,0.005128773,2.747550939,0.00512346,0.003202639,88.4567474,25.72147017,25.72147017,3.319044161,41.37288334,1.331224182,3.217624865,1.987819979,-5.117645143,-77.37066103,-5.984141173,-0.015699939,0,0,1,0,47774,496.2643667,407.6812318,0.82150011,0.178245212,6,0.5,0: Broadleaf,2,1743712534,797.8355333,800.02,14.77699667,14.63980333,797.9235333,14.72399667,500.0165333,89.98756333,0.100037823,25.19914,24.99445667,999.9,0,0,9997.809333,0,196.2863,-1.922196667,810.0684333,811.9061333,0.137554867,800.02,14.63980333,1.329778667,1.317399667,11.13970333,10.99884667,299.9780667,0.899994,0.100006,0,2.030043333,0,1384.226333,2534.469333,35.28096667,39.51646667,37.29766667,38.34146667,36.08313333,269.978,30,0,1743712544,0,1743712563,15:36:03,1743712563,1743712559,61,-0.263,0.001,-0.088,0.053,800,15,0.79,0.11,-1.943131463,0.452989756,0.055031354,1,2.022485294,-0.014284183,0.191251081,-1,0.137851439,-0.004408578,0.000654188,1,2,2,2-Feb,3.13082,2.77777,0.135145,0.136204,0.0762567,0.0760325,26176.2,25309.5,30796.5,29540.4,39267.3,35900.1,47105.6,43872.3,1.85557,1.91893,0.0694767,0,23.8474,999.9,33,29.1,14.8351,64.2184,17.5,1,-0.0980716,-0.383186,20.263,5.2405,11.968,4.97335,3.291,9999,9999,9999,999.9,4.97275,1.87654,1.87462,1.87744,1.87424,1.87788,1.87491,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-0.088,0.053,-0.146401565,0.00067337,-5.61E-07,2.77E-10,-0.057141302,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.3,1.3,1.84448,2.51343,1.39893,2.35107,1.44897,2.54272,33.6029,14.0795,18,473.974,482.722,24.8273,25.7833,30,25.5338,25.6003,36.9437,-30,-30,24.8387,800,0,101.804,100.935,NA
62,1743712638,10313.5,20250403 15:37:18,15:37:18,5,TT24_112_mai_yellow,albert,1743712630,0.000118628,0.118628383,2.156975474,997.2610968,314.5164141,28.33324161,89.83836245,0.005241923,2.749174552,0.005236376,0.003273233,88.46059916,25.73785456,25.73785456,3.322270128,41.4214998,1.334166967,3.220952824,1.988103161,-5.231511697,-77.27082696,-5.973903251,-0.015642745,0,0,1,0,47821,496.2866452,407.6994718,0.821499985,0.178244972,6,0.5,0: Broadleaf,2,1743712630,997.2610968,999.9914194,14.81007419,14.66982903,997.2540968,14.75607419,500.0022258,89.98517419,0.099922616,25.21650645,25.00624194,999.9,0,0,10007.70516,0,196.3243226,-2.75890129,1012.223226,1014.879032,0.141500806,999.9914194,14.66982903,1.332800645,1.320068065,11.17392258,11.02929355,299.9623226,0.899997903,0.10000211,0,2.039129032,0,1419.100323,2534.337419,36.22967742,40.57035484,37.83632258,39.82229032,36.66503226,269.9651613,29.99580645,0,1743712640,0,1743712655,15:37:35,1743712655,1743712655,62,0.026,0,0.007,0.054,1000,15,0.29,0.09,-2.778792195,0.271345714,0.068910831,1,2.032488235,0.527807489,0.231543885,-1,0.141471561,-0.001019415,0.000600285,1,2,2,2-Feb,3.13083,2.77786,0.156187,0.157461,0.0763728,0.0761461,25539.3,24687.1,30796.3,29540.7,39263.8,35897.6,47105.4,43872.9,1.85562,1.9195,0.0705197,0,23.8523,999.9,33,29,14.7501,63.8884,17.52,1,-0.0985112,-0.348636,20.2633,5.23541,11.968,4.97315,3.291,9999,9999,9999,999.9,4.97275,1.87654,1.87457,1.87744,1.87424,1.87789,1.8749,1.87607,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.007,0.054,-0.409842713,0.00067337,-5.61E-07,2.77E-10,-0.055724229,-0.000554366,0.000592956,-3.10E-06,0,2134,1,26,1.2,1.3,2.20459,2.50854,1.39893,2.35107,1.44897,2.51221,33.6029,14.062,18,473.957,483.043,24.8649,25.7773,30.0001,25.5274,25.5938,44.1517,-30,-30,24.8652,1000,0,101.803,100.936,NA
